 prec,T,Wliq,PsiS,soil_mbe,soil_ET,soil_Infiltration,soil_Drainage,soil_Runoff,soil_PondSto,canopy_SWE,canopy_swe_l,canopy_swe_i,canopy_CanopyEvap,canopy_SoilEvap,tr_spafhy,canopy_Interception,canopy_Throughfall,canopy_PotInfiltration,canopy_mbe,canopy_CanopyStorage,LE,tr_phydro,gs,soil_Kh,Melt,Freeze,beta_SoilEvap,canopy_Unloading
0.00000,-1.59000,0.358564,-0.170264E-1,0.607847E-14,0.161511E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.161511E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,11.2335,0.00000,NaN,0.973972E-6,0.00000,0.00000,0.779487,0.00000
0.00000,-1.51498,0.358515,-0.170609E-1,0.103147E-13,0.198548E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.198548E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,13.8086,0.00000,NaN,0.973599E-6,0.00000,0.00000,0.779379,0.00000
0.00000,-1.34500,0.358468,-0.170935E-1,0.129410E-13,0.187385E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.187385E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,13.0301,0.00000,NaN,0.973247E-6,0.00000,0.00000,0.779278,0.00000
0.00000,-1.29001,0.358424,-0.171240E-1,0.485029E-14,0.174876E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.174876E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,12.1596,0.00000,NaN,0.972919E-6,0.00000,0.00000,0.779183,0.00000
0.00000,-1.31000,0.358382,-0.171532E-1,-0.729278E-14,0.167582E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.167582E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,11.6527,0.00000,NaN,0.972604E-6,0.00000,0.00000,0.779091,0.00000
0.00000,-1.47501,0.358343,-0.171806E-1,-0.831279E-14,0.156728E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.156728E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,10.8997,0.00000,NaN,0.972309E-6,0.00000,0.00000,0.779006,0.00000
0.00000,-1.60001,0.358308,-0.172052E-1,-0.228463E-14,0.140365E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.140365E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.76287,0.00000,NaN,0.972046E-6,0.00000,0.00000,0.778930,0.00000
0.00000,-1.73999,0.358272,-0.172305E-1,-0.315546E-14,0.144120E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.144120E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,10.0254,0.00000,NaN,0.971775E-6,0.00000,0.00000,0.778852,0.00000
0.00000,-1.84500,0.358236,-0.172555E-1,0.454324E-14,0.141981E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.141981E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.87760,0.00000,NaN,0.971509E-6,0.00000,0.00000,0.778775,0.00000
0.00000,-1.92502,0.358201,-0.172803E-1,-0.246331E-14,0.141020E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.141020E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.81145,0.00000,NaN,0.971244E-6,0.00000,0.00000,0.778698,0.00000
0.00000,-1.75497,0.358172,-0.173009E-1,0.130156E-13,0.116665E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.116665E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,8.11568,0.00000,NaN,0.971025E-6,0.00000,0.00000,0.778634,0.00000
0.00000,-1.54999,0.358136,-0.173260E-1,-0.122003E-13,0.142324E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.142324E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.89863,0.00000,NaN,0.970758E-6,0.00000,0.00000,0.778557,0.00000
0.00000,-1.43500,0.358101,-0.173507E-1,0.679491E-14,0.139855E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.139855E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.72590,0.00000,NaN,0.970496E-6,0.00000,0.00000,0.778481,0.00000
0.00000,-1.43497,0.358068,-0.173740E-1,0.125819E-13,0.131398E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.131398E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.13777,0.00000,NaN,0.970250E-6,0.00000,0.00000,0.778410,0.00000
0.00000,-1.44498,0.358036,-0.173969E-1,0.112150E-13,0.129200E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.129200E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,8.98501,0.00000,NaN,0.970007E-6,0.00000,0.00000,0.778339,0.00000
0.00000,-1.48999,0.358005,-0.174188E-1,-0.508274E-14,0.123834E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.123834E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,8.61220,0.00000,NaN,0.969775E-6,0.00000,0.00000,0.778272,0.00000
0.00000,-1.56000,0.357971,-0.174430E-1,0.971098E-14,0.135720E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.135720E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.43946,0.00000,NaN,0.969521E-6,0.00000,0.00000,0.778198,0.00000
0.00000,-1.72501,0.357939,-0.174656E-1,0.512264E-14,0.127275E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.127275E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,8.85348,0.00000,NaN,0.969282E-6,0.00000,0.00000,0.778129,0.00000
0.00000,-2.03500,0.357907,-0.174888E-1,-0.128855E-13,0.130194E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.130194E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.05914,0.00000,NaN,0.969038E-6,0.00000,0.00000,0.778058,0.00000
0.00000,-2.37497,0.357875,-0.175119E-1,0.546091E-14,0.129517E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.129517E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.01498,0.00000,NaN,0.968796E-6,0.00000,0.00000,0.777988,0.00000
0.00000,-2.83499,0.357844,-0.175338E-1,-0.133903E-13,0.122101E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.122101E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,8.50245,0.00000,NaN,0.968567E-6,0.00000,0.00000,0.777922,0.00000
0.00000,-3.50998,0.357807,-0.175602E-1,0.103043E-14,0.147462E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.147462E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,10.2751,0.00000,NaN,0.968291E-6,0.00000,0.00000,0.777842,0.00000
0.00000,-4.24500,0.357771,-0.175860E-1,0.101238E-13,0.143856E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.143856E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,10.0307,0.00000,NaN,0.968022E-6,0.00000,0.00000,0.777763,0.00000
0.00000,-4.73499,0.357731,-0.176146E-1,0.166880E-14,0.159406E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.159406E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,11.1202,0.00000,NaN,0.967723E-6,0.00000,0.00000,0.777677,0.00000
0.00000,-5.18500,0.357693,-0.176424E-1,-0.130590E-13,0.154511E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.154511E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,10.7832,0.00000,NaN,0.967434E-6,0.00000,0.00000,0.777593,0.00000
0.00000,-5.33499,0.357649,-0.176737E-1,-0.837178E-14,0.174135E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.174135E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,12.1545,0.00000,NaN,0.967108E-6,0.00000,0.00000,0.777498,0.00000
0.00000,-5.82999,0.357603,-0.177070E-1,-0.105575E-13,0.184185E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.184185E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,12.8620,0.00000,NaN,0.966764E-6,0.00000,0.00000,0.777398,0.00000
0.00000,-5.66000,0.357559,-0.177391E-1,-0.170003E-15,0.177573E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.177573E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,12.3983,0.00000,NaN,0.966432E-6,0.00000,0.00000,0.777302,0.00000
0.00000,-6.00998,0.357521,-0.177667E-1,0.121049E-13,0.152374E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.152374E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,10.6424,0.00000,NaN,0.966147E-6,0.00000,0.00000,0.777219,0.00000
0.00000,-6.19998,0.357486,-0.177917E-1,0.796065E-14,0.137675E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.137675E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.61747,0.00000,NaN,0.965889E-6,0.00000,0.00000,0.777144,0.00000
0.00000,-6.44498,0.357452,-0.178164E-1,-0.428824E-14,0.135708E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.135708E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.48224,0.00000,NaN,0.965636E-6,0.00000,0.00000,0.777070,0.00000
0.00000,-6.38498,0.357422,-0.178387E-1,-0.113971E-14,0.122733E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.122733E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,8.57520,0.00000,NaN,0.965406E-6,0.00000,0.00000,0.777003,0.00000
0.00000,-6.62997,0.357383,-0.178669E-1,-0.128161E-13,0.154851E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.154851E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,10.8217,0.00000,NaN,0.965117E-6,0.00000,0.00000,0.776919,0.00000
0.00000,-6.67001,0.357347,-0.178928E-1,-0.197758E-14,0.142081E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.142081E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.92964,0.00000,NaN,0.964852E-6,0.00000,0.00000,0.776842,0.00000
0.00000,-6.67999,0.357312,-0.179188E-1,-0.512264E-14,0.142186E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.142186E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.93709,0.00000,NaN,0.964586E-6,0.00000,0.00000,0.776765,0.00000
0.00000,-6.48502,0.357275,-0.179457E-1,-0.563265E-14,0.146668E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.146668E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,10.2485,0.00000,NaN,0.964312E-6,0.00000,0.00000,0.776685,0.00000
0.00000,-6.37500,0.357239,-0.179719E-1,0.225514E-15,0.143082E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.143082E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.99685,0.00000,NaN,0.964045E-6,0.00000,0.00000,0.776607,0.00000
0.00000,-6.29001,0.357206,-0.179967E-1,-0.131908E-13,0.134909E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.134909E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.42507,0.00000,NaN,0.963793E-6,0.00000,0.00000,0.776534,0.00000
0.00000,-6.30002,0.357171,-0.180221E-1,-0.402456E-15,0.138167E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.138167E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.65276,0.00000,NaN,0.963535E-6,0.00000,0.00000,0.776459,0.00000
0.00000,-6.16000,0.357135,-0.180484E-1,-0.976996E-14,0.142666E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.142666E-1,0.00000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.96574,0.00000,NaN,0.963269E-6,0.00000,0.00000,0.776381,0.00000
0.00000,-6.18500,0.357105,-0.180712E-1,-0.358567E-14,0.123660E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.123658E-1,0.186619E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,8.63832,0.518385E-10,0.212878E-4,0.963038E-6,0.00000,0.00000,0.776314,0.00000
0.00000,-6.42499,0.357076,-0.180924E-1,0.503590E-14,0.114881E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.114879E-1,0.184836E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,8.02688,0.513433E-10,0.216091E-4,0.962824E-6,0.00000,0.00000,0.776252,0.00000
0.00000,-6.22000,0.357048,-0.181131E-1,0.667869E-15,0.111860E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.111858E-1,0.186358E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,7.81427,0.517662E-10,0.221883E-4,0.962616E-6,0.00000,0.00000,0.776191,0.00000
0.00000,-6.04001,0.357028,-0.181277E-1,-0.659368E-14,0.787426E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.787407E-2,0.187699E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,5.49984,0.521387E-10,0.253812E-4,0.962469E-6,0.00000,0.00000,0.776148,0.00000
0.00000,-6.17001,0.357007,-0.181433E-1,-0.162717E-13,0.842486E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.842467E-2,0.186730E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,5.88513,0.518695E-10,0.233487E-4,0.962312E-6,0.00000,0.00000,0.776102,0.00000
0.00000,-6.59500,0.356990,-0.181560E-1,-0.867535E-14,0.683278E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.683260E-2,0.183577E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,4.77491,0.509937E-10,0.248342E-4,0.962184E-6,0.00000,0.00000,0.776065,0.00000
0.00000,-5.18500,0.356969,-0.181713E-1,0.188322E-13,0.825039E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.825020E-2,0.194126E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,5.75791,0.539238E-10,0.256745E-4,0.962030E-6,0.00000,0.00000,0.776020,0.00000
0.00000,-4.17999,0.356945,-0.181892E-1,-0.150921E-15,0.963638E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.961763E-2,0.187498E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,6.71881,0.520827E-8,0.243722E-2,0.961851E-6,0.00000,0.00000,0.775968,0.00000
0.00000,-3.52499,0.356918,-0.182097E-1,-0.557714E-14,0.110526E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.109967E-1,0.559718E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,7.70150,0.155477E-7,0.758740E-2,0.961645E-6,0.00000,0.00000,0.775908,0.00000
0.00000,-3.33499,0.356883,-0.182355E-1,0.149689E-13,0.138597E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.137818E-1,0.779032E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.65577,0.216398E-7,0.100990E-1,0.961387E-6,0.00000,0.00000,0.775833,0.00000
0.00000,-3.17001,0.356843,-0.182652E-1,-0.294903E-14,0.159176E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.158408E-1,0.767171E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,11.0877,0.213103E-7,0.884842E-2,0.961090E-6,0.00000,0.00000,0.775746,0.00000
0.00000,-3.13998,0.356804,-0.182944E-1,-0.211393E-13,0.156050E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.155417E-1,0.632476E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,10.8696,0.175688E-7,0.715909E-2,0.960799E-6,0.00000,0.00000,0.775661,0.00000
0.00000,-3.05997,0.356769,-0.183205E-1,0.119505E-13,0.139620E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.139233E-1,0.386309E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,9.72446,0.107308E-7,0.435582E-2,0.960539E-6,0.00000,0.00000,0.775585,0.00000
0.00000,-2.85999,0.356730,-0.183503E-1,-0.146966E-13,0.159067E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.159065E-1,0.212055E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,11.0769,0.589042E-10,0.209144E-4,0.960243E-6,0.00000,0.00000,0.775499,0.00000
0.00000,-2.81500,0.356690,-0.183801E-1,0.199146E-14,0.158711E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.158698E-1,0.134720E-5,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,11.0516,0.374223E-9,0.131655E-3,0.959948E-6,0.00000,0.00000,0.775413,0.00000
0.00000,-2.78000,0.356650,-0.184098E-1,0.108594E-13,0.157923E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.157920E-1,0.212683E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,10.9963,0.590787E-10,0.209149E-4,0.959654E-6,0.00000,0.00000,0.775327,0.00000
0.00000,-2.69000,0.356608,-0.184416E-1,0.178399E-13,0.169007E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.169005E-1,0.213391E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,11.7672,0.592754E-10,0.203056E-4,0.959339E-6,0.00000,0.00000,0.775235,0.00000
0.00000,-2.73999,0.356562,-0.184766E-1,0.231412E-14,0.185490E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.185488E-1,0.212998E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,12.9154,0.591661E-10,0.194893E-4,0.958994E-6,0.00000,0.00000,0.775134,0.00000
0.00000,-2.98001,0.356511,-0.185152E-1,0.103251E-13,0.204082E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.204080E-1,0.211113E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,14.2131,0.586426E-10,0.181260E-4,0.958615E-6,0.00000,0.00000,0.775023,0.00000
0.00000,-3.00998,0.356467,-0.185483E-1,-0.149672E-13,0.174593E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.174589E-1,0.397782E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,12.1598,0.110495E-9,0.364056E-4,0.958290E-6,0.00000,0.00000,0.774928,0.00000
0.00000,-2.96500,0.356424,-0.185811E-1,-0.211289E-14,0.172488E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.172486E-1,0.211231E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,12.0126,0.586753E-10,0.200609E-4,0.957969E-6,0.00000,0.00000,0.774835,0.00000
0.00000,-2.71500,0.356378,-0.186163E-1,0.461783E-14,0.185376E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.185374E-1,0.213195E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,12.9072,0.592208E-10,0.193105E-4,0.957625E-6,0.00000,0.00000,0.774734,0.00000
0.00000,-2.57001,0.356333,-0.186504E-1,-0.127676E-14,0.178805E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.178802E-1,0.214337E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,12.4479,0.595380E-10,0.203304E-4,0.957293E-6,0.00000,0.00000,0.774637,0.00000
0.00000,-2.49997,0.356288,-0.186848E-1,-0.971445E-16,0.180076E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.180074E-1,0.214890E-6,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,12.5356,0.596915E-10,0.198024E-4,0.956958E-6,0.00000,0.00000,0.774539,0.00000
0.186343E-4,-2.35501,0.356288,-0.186848E-1,-0.744188E-14,0.231466E-6,0.00000,0.00000,0.00000,0.00000,0.106635E-1,0.00000,0.106635E-1,0.00000,0.00000,0.231466E-6,0.564199E-1,0.106635E-1,0.00000,0.00000,0.564199E-1,0.161108E-3,0.642962E-10,0.204262E-4,0.956958E-6,0.00000,0.00000,0.774539,0.00000
0.186343E-4,-2.08499,0.356288,-0.186848E-1,-0.496827E-14,0.233760E-6,0.00000,0.00000,0.00000,0.00000,0.382589E-1,0.00000,0.382589E-1,0.00000,0.00000,0.233760E-6,0.394879E-1,0.275955E-1,0.00000,0.138778E-16,0.959077E-1,0.162663E-3,0.649333E-10,0.229251E-4,0.956958E-6,0.00000,0.00000,0.774539,0.00000
0.186343E-4,-1.77499,0.356288,-0.186848E-1,0.807515E-14,0.236405E-6,0.00000,0.00000,0.00000,0.00000,0.777050E-1,0.00000,0.777050E-1,0.00000,0.00000,0.236405E-6,0.276373E-1,0.394460E-1,0.00000,-0.277556E-16,0.123545,0.164455E-3,0.656679E-10,0.224856E-4,0.956958E-6,0.00000,0.00000,0.774539,0.00000
0.186343E-4,-1.56998,0.356288,-0.186848E-1,0.401792E-14,0.238160E-6,0.00000,0.00000,0.00000,0.00000,0.125445,0.00000,0.125445,0.00000,0.00000,0.238160E-6,0.193431E-1,0.477402E-1,0.00000,0.00000,0.142888,0.165644E-3,0.661556E-10,0.238015E-4,0.956958E-6,0.00000,0.00000,0.774539,0.00000
0.186343E-4,-1.31497,0.356288,-0.186848E-1,-0.912782E-14,0.240351E-6,0.00000,0.00000,0.00000,0.00000,0.178990,0.00000,0.178990,0.00000,0.00000,0.240351E-6,0.135381E-1,0.535452E-1,0.00000,0.00000,0.156426,0.167128E-3,0.667643E-10,0.260057E-4,0.956958E-6,0.00000,0.00000,0.774539,0.00000
0.186343E-4,-1.01999,0.356288,-0.186848E-1,-0.752443E-14,0.242896E-6,0.00000,0.00000,0.00000,0.00000,0.236598,0.00000,0.236598,0.00000,0.00000,0.242896E-6,0.947524E-2,0.576081E-1,0.00000,0.00000,0.165902,0.168850E-3,0.674711E-10,0.247221E-4,0.956958E-6,0.00000,0.00000,0.774539,0.00000
0.186343E-4,-0.884979,0.356288,-0.186848E-1,-0.764879E-14,0.244064E-6,0.00000,0.00000,0.00000,0.00000,0.297050,0.00000,0.297050,0.00000,0.00000,0.244064E-6,0.663166E-2,0.604517E-1,0.00000,0.00000,0.172533,0.169640E-3,0.677957E-10,0.240277E-4,0.956958E-6,0.00000,0.00000,0.774539,0.00000
0.186343E-4,-0.860016,0.356288,-0.186848E-1,-0.847726E-14,0.197247E-4,0.00000,0.00000,0.00000,0.00000,0.359492,0.00000,0.359492,0.00000,0.00000,0.197247E-4,0.464145E-2,0.624419E-1,0.00000,0.00000,0.177175,0.137096E-1,0.547908E-8,0.196215E-2,0.956958E-6,0.00000,0.00000,0.774539,0.00000
0.186343E-4,-0.915009,0.356288,-0.186850E-1,0.510690E-14,0.650514E-4,0.00000,0.00000,0.00000,0.00000,0.423327,0.00000,0.423327,0.00000,0.00000,0.650514E-4,0.324852E-2,0.638348E-1,0.00000,0.00000,0.180423,0.452162E-1,0.180698E-7,0.588561E-2,0.956957E-6,0.00000,0.00000,0.774538,0.00000
0.186343E-4,-1.11499,0.356287,-0.186852E-1,0.409517E-14,0.111266E-3,0.00000,0.00000,0.00000,0.00000,0.488137,0.00000,0.488137,0.00000,0.00000,0.111266E-3,0.227362E-2,0.648097E-1,0.00000,0.00000,0.182697,0.773542E-1,0.309074E-7,0.101807E-1,0.956954E-6,0.00000,0.00000,0.774538,0.00000
0.186343E-4,-1.24500,0.356287,-0.186855E-1,0.131964E-14,0.157906E-3,0.00000,0.00000,0.00000,0.00000,0.553629,0.00000,0.553629,0.00000,0.00000,0.157906E-3,0.159129E-2,0.654920E-1,0.00000,0.111022E-15,0.184288,0.109792,0.438627E-7,0.139289E-1,0.956952E-6,0.00000,0.00000,0.774537,0.00000
0.186343E-4,-1.43500,0.356287,-0.186857E-1,0.127214E-13,0.971906E-4,0.00000,0.00000,0.00000,0.00000,0.619598,0.00000,0.619598,0.00000,0.00000,0.971906E-4,0.111373E-2,0.659696E-1,0.00000,0.00000,0.185402,0.675889E-1,0.269974E-7,0.898799E-2,0.956950E-6,0.00000,0.00000,0.774536,0.00000
0.186343E-4,-1.45499,0.356287,-0.186858E-1,-0.644622E-14,0.692082E-4,0.00000,0.00000,0.00000,0.00000,0.685902,0.00000,0.685902,0.00000,0.00000,0.692082E-4,0.779493E-3,0.663038E-1,0.00000,0.00000,0.186181,0.481301E-1,0.192245E-7,0.604646E-2,0.956948E-6,0.00000,0.00000,0.774536,0.00000
0.186343E-4,-1.63498,0.356287,-0.186858E-1,0.803108E-14,0.232115E-4,0.00000,0.00000,0.00000,0.00000,0.752440,0.00000,0.752440,0.00000,0.00000,0.232115E-4,0.545562E-3,0.665378E-1,0.00000,0.00000,0.186727,0.161450E-1,0.644765E-8,0.210492E-2,0.956948E-6,0.00000,0.00000,0.774536,0.00000
0.186343E-4,-1.61002,0.356287,-0.186858E-1,0.996042E-14,0.214559E-5,0.00000,0.00000,0.00000,0.00000,0.819141,0.00000,0.819141,0.00000,0.00000,0.214559E-5,0.381835E-3,0.667015E-1,0.00000,0.00000,0.187109,0.149235E-2,0.595998E-9,0.186180E-3,0.956948E-6,0.00000,0.00000,0.774536,0.00000
0.186343E-4,-1.59000,0.356287,-0.186858E-1,0.112828E-14,0.237989E-6,0.00000,0.00000,0.00000,0.00000,0.885957,0.00000,0.885957,0.00000,0.00000,0.237989E-6,0.267244E-3,0.668161E-1,0.00000,0.00000,0.187376,0.165528E-3,0.661079E-10,0.209152E-4,0.956948E-6,0.00000,0.00000,0.774536,0.00000
